Name,RF_AP2DC,SVM_AP2DC,XGB_AP2DC,RF_AD2D,SVM_AD2D,XGB_AD2D,RF_EState,SVM_EState,XGB_EState,RF_CDKExt,SVM_CDKExt,XGB_CDKExt,RF_CDK,SVM_CDK,XGB_CDK,RF_CDKGraph,SVM_CDKGraph,XGB_CDKGraph,RF_KRFPC,SVM_KRFPC,XGB_KRFPC,RF_KRFP,SVM_KRFP,XGB_KRFP,RF_MACCS,SVM_MACCS,XGB_MACCS,RF_PubChem,SVM_PubChem,XGB_PubChem,RF_SubFPC,SVM_SubFPC,XGB_SubFPC,RF_SubFP,SVM_SubFP,XGB_SubFP,RF_Combined,SVM_Combined,XGB_Combined
Vitamin D3,0.6834311298331689,0.5721603460552708,0.7800241112709045,0.6312081269259683,0.6002913563382961,0.21442149579524994,0.6556135118306808,0.5694491502872802,0.8386168479919434,0.6503365272281466,0.6295858164575813,0.807705283164978,0.5929611243020083,0.615261496803391,0.42826682329177856,0.6218371504385911,0.6796687244156203,0.359645813703537,0.5187165675427652,0.5449566742178406,0.004563931841403246,0.628262660019093,0.6290156798821124,0.942121148109436,0.6142049690005316,0.6303323329480025,0.06013612076640129,0.603514468412292,0.5655668760912569,0.05236611142754555,0.673629062920591,0.5868437180109279,0.9274292588233948,0.6082540804726727,0.6145729400642945,0.39877617359161377,0.6364129812963727,0.8014839438516717,0.5711314082145691
Fucoxanthin,0.6833257832478012,0.5741693349327992,0.5883709788322449,0.6279979207303836,0.5435910772783965,0.8290318846702576,0.6824213271129034,0.6362400794507249,0.9188691973686218,0.5771595443073957,0.6100530437805254,0.9564487338066101,0.5989551294507295,0.5609903432077527,0.653502345085144,0.6660643406525665,0.7032865677751523,0.9937703013420105,0.47259923260671216,0.4531405483374055,0.6462425589561462,0.5625953291298289,0.5901464131917828,0.2602787911891937,0.6900605552908092,0.655191236603292,0.9209797978401184,0.58560748024711,0.5872419363593145,0.6257287859916687,0.5348373748236043,0.6065661069435908,0.08461955934762955,0.6091067140128483,0.5890667575231447,0.6290352940559387,0.5893402129688939,0.5984129182076028,0.9219633340835571
Gypenosides,0.6507370116541668,0.5737961777757765,0.5883709788322449,0.7552179993906287,0.6100520777384396,0.7265080213546753,0.6175239757927244,0.6129324895150116,0.9177981615066528,0.5189344911521321,0.5,0.29908257722854614,0.5974155074194318,0.5531841009288585,0.4833647608757019,0.5945820141537285,0.6415600696648693,0.8604444265365601,0.5034173830962406,0.5425278971176096,0.030535509809851646,0.5561119026489887,0.5803632085257641,0.4404725134372711,0.6706353014727519,0.6012184312390472,0.14888502657413483,0.6457282862901785,0.5667217235005736,0.8102614283561707,0.5350020762043717,0.5960977737098797,0.6478387117385864,0.5348411869349561,0.5185268774439311,0.8142591714859009,0.5256781666398843,0.602079224203413,0.9366329908370972
Atorvastatin,0.5406493057869642,0.6085447416604092,0.3800034523010254,0.5528869414358458,0.583372707638332,0.9236058592796326,0.6251013965995745,0.6262503017258582,0.6384605765342712,0.7012492202248772,0.6497440670994845,0.3989075720310211,0.6056110128062828,0.6107992875842945,0.5916189551353455,0.6275278120135316,0.6158281687683475,0.8205153346061707,0.6289533825386568,0.6181709173962541,0.7417630553245544,0.5594952516809936,0.611657731122273,0.8598797917366028,0.5997799197459646,0.6272641591245381,0.9751743674278259,0.6811542932485588,0.656418951201498,0.864619791507721,0.5481217766224793,0.6003598745941652,0.12736952304840088,0.6250368866756376,0.6141475520692369,0.07268599420785904,0.6756225700380898,0.5947559918749795,0.6601916551589966
Exenatide,0.5114036081807235,0.6298623815582675,0.6673266291618347,0.48145375630646553,0.5939550872148438,0.603937566280365,0.7139267996754647,0.6169435008213892,0.5752528309822083,0.723975217873309,0.6175174525737255,0.8732684254646301,0.6209621410899991,0.573844542760152,0.9501896500587463,0.5745306721055834,0.3492619549830714,0.7256981134414673,0.5825434131723515,0.5741310922300236,0.30110031366348267,0.47050447139249235,0.5736897977058257,0.026000570505857468,0.6864736390556184,0.6001341188271121,0.900519073009491,0.7029177419226481,0.6272008854547885,0.8936368823051453,0.5559797620337334,0.6233619589497715,0.8921695351600647,0.5894908613361928,0.5240488162897295,0.1369713395833969,0.7063102002653331,0.8349242656154812,0.9010668396949768
Obeticholic acid,0.6833257832478012,0.6417257218556391,0.8088685274124146,0.6028782904889023,0.5572739868114153,0.7916848063468933,0.5917855274914738,0.5488700108571298,0.2953014671802521,0.5006072585301399,0.4842719707274139,0.5589571595191956,0.5269512238151253,0.5209534119137983,0.40858063101768494,0.6511480921871654,0.6160123552896848,0.5686942338943481,0.5326879965987648,0.4209203046555941,0.49209514260292053,0.5319172824406007,0.6719079406135781,0.4810616672039032,0.697938132817977,0.6798725264598364,0.6269170045852661,0.6964671057613657,0.4111287243965569,0.5606562495231628,0.6629449416996006,0.6016196652978306,0.9456977844238281,0.6091860208583528,0.5541502997915806,0.7087552547454834,0.4580620447550252,0.6048843787660618,0.5770323872566223
Sodium Butyrate,0.6252944262982482,0.5703581537909191,0.525321364402771,0.6031079810317336,0.5850561215633667,0.47628340125083923,0.6497219553197603,0.6104070119176465,0.9832289814949036,0.48289187976359016,0.44521791550830997,0.3913716673851013,0.44922739214317764,0.4056791059675176,0.6747819781303406,0.5629069306452535,0.49343773981117905,0.2046702802181244,0.6293689279573526,0.6477599191652957,0.3847116231918335,0.5969918617550111,0.6030867011111721,0.3758229911327362,0.5519500591510208,0.5846801012215416,0.5681083798408508,0.5311291417102937,0.5053995305865775,0.8220946192741394,0.5594551725297285,0.5978280099783961,0.6420792937278748,0.5575971933683196,0.7166149309727274,0.4433380365371704,0.5218019284124622,0.2002303828899048,0.36964190006256104
Liraglutide,0.6148424038110296,0.5603593826101296,0.7249500155448914,0.4396198198105521,0.5837219944928405,0.48545265197753906,0.6867155058820855,0.7091139239659315,0.8979706168174744,0.6318607045453623,0.6529301134048529,0.9344851970672607,0.6399635964903907,0.6234103763111121,0.9084690809249878,0.6066933083910417,0.3865279756299255,0.919109046459198,0.6584212003480024,0.5832302229661254,0.9704344272613525,0.5909897900838142,0.5901525480036702,0.9922198057174683,0.676585656108861,0.648131119935433,0.5619834065437317,0.6701197460157415,0.6624204090770008,0.7425737977027893,0.6013305144559145,0.5514774326755458,0.7798890471458435,0.6260864538369407,0.5149882372538057,0.1427907794713974,0.7191711016999861,0.5956020803527655,0.9701444506645203
Aramchol,0.7090751271649072,0.6463105828247159,0.8775783181190491,0.6256929328533135,0.5320223909198377,0.16075538098812103,0.4967638538055671,0.6603878966229867,0.4015636146068573,0.5457517653731986,0.5949943453992517,0.8559699058532715,0.5282036722248715,0.6129343599351711,0.1465499997138977,0.6776760438662878,0.6385942046360884,0.9332726001739502,0.5306810519698186,0.5628671241008679,0.9542756676673889,0.5072672227472719,0.6067286317188979,0.4918655753135681,0.6478671928990994,0.7124253982496508,0.8406844735145569,0.6050753578300876,0.6033439135331177,0.45573458075523376,0.6109427214144286,0.6121814269845598,0.8868618607521057,0.6019432666581909,0.5905216461948364,0.6441450119018555,0.47438312053551046,0.616588424900773,0.15059146285057068
Metformin,0.5354612794218788,0.5392798684240631,0.6360955238342285,0.5118812958793472,0.5,0.3239330053329468,0.46279810885784045,0.5663511256072049,0.2739664316177368,0.5221947206023902,0.5281402524678123,0.81874018907547,0.49111401206121835,0.6514099443278958,0.4903610348701477,0.5781306977886226,0.5265876071597335,0.9617003202438354,0.6119444614479096,0.6366103437274918,0.7777842283248901,0.5218098817971383,0.4119004636527745,0.46042367815971375,0.37263728707917687,0.6034798387411475,0.6147363185882568,0.4940989487318053,0.4895205429414396,0.5193377733230591,0.43850347733493517,0.6195722665789222,0.29053995013237,0.4948346770284542,0.33894403078753793,0.6442100405693054,0.5032563326361887,0.6014621247760085,0.7894361019134521
Rosiglitazone,0.5344550790127396,0.5779378181307803,0.544992983341217,0.4267502089178762,0.6081234887551067,0.5252941846847534,0.6732538124427737,0.6449638354163737,0.5312777757644653,0.6920396436041064,0.6663944715466262,0.05776000767946243,0.7397771576331393,0.6365164158231907,0.9648832082748413,0.48956628949750836,0.5819930850658258,0.15999674797058105,0.5532842691674382,0.6210524624651886,0.6925339102745056,0.6654199452410718,0.6076715917991796,0.8841730952262878,0.5604153464950646,0.599095105791951,0.7762646675109863,0.6759092187934503,0.6871688503846736,0.9584893584251404,0.7503570784807517,0.5909024656822462,0.9388824105262756,0.7598200006729595,0.405322052282297,0.9427080154418945,0.6855899379235779,0.5986699232394159,0.829794704914093
Caffeine,0.524667628628228,0.5969831997317376,0.8097851276397705,0.5387650075782195,0.5995387323309125,0.9579089879989624,0.6272552751001015,0.6154367961411294,0.971296489238739,0.6360098460984749,0.6071911749351525,0.9860076308250427,0.5647555905962555,0.5925934721598679,0.8838390111923218,0.5479990982507708,0.5912185612326761,0.017700422555208206,0.609161424699661,0.6328202242598215,0.6103174090385437,0.5601849450835764,0.5311293811383105,0.7983420491218567,0.6923596501252597,0.6410507374706351,0.9816966652870178,0.6604097138612601,0.6748066567299191,0.9897047877311707,0.6829608457065084,0.483505946951448,0.81941157579422,0.6716151020992716,0.6116242812770618,0.5904589891433716,0.6984101451721088,0.6025570748255494,0.6620488166809082
Rapamycin,0.7248523338128434,0.5391382571952982,0.5883709788322449,0.5442002668341019,0.6286075857393548,0.03189981356263161,0.6724501132706525,0.5950847401730123,0.659267008304596,0.6263459426977857,0.6372686791272754,0.3320865035057068,0.5473247054350188,0.6731184890153052,0.9539981484413147,0.5342826515080094,0.48587129276503566,0.13500851392745972,0.48565799720465846,0.36594305473893995,0.03480968251824379,0.5228094408039778,0.5929864078339223,0.05853801593184471,0.6583521499837534,0.6995409010669514,0.21962043642997742,0.60444958800627,0.6265632682907738,0.07143194228410721,0.5357035049593522,0.6334741338883794,0.6508702039718628,0.6052167063167786,0.6637979959331648,0.6409196853637695,0.6827844809763387,0.8069529924619324,0.048720888793468475
Geniposide,0.6597866635697923,0.5391877773411428,0.9542209506034851,0.7281267700504881,0.4795174991076869,0.7265080213546753,0.7664513556406621,0.7264790096450638,0.8849306702613831,0.5298707898349575,0.5991258919528821,0.1580173522233963,0.624164212833509,0.5833416849155139,0.6330013871192932,0.567204731180763,0.4123450701905725,0.9094443321228027,0.6024953815366443,0.6016484009117412,0.1431427001953125,0.575850768201217,0.5858529214811748,0.44450661540031433,0.6266482147865818,0.6520641140355755,0.8484167456626892,0.615474779146662,0.5683375782806538,0.42070311307907104,0.6094616567512903,0.597368349140006,0.965965211391449,0.6465967836675276,0.5809471098235655,0.03864965960383415,0.6234088287806756,0.6001134806609439,0.8029115796089172
Silibinin,0.6850088049883751,0.5716522671350394,0.3688777685165405,0.7609517630653297,0.5586110792106936,0.8059002757072449,0.6846773546778812,0.6401312062091462,0.9526343941688538,0.8207025557912221,0.6589599399394644,0.9798032641410828,0.8669928842557185,0.5762484831559207,0.980164647102356,0.6761015282575484,0.7627743657160267,0.9718309640884399,0.7354753837715908,0.6313141482288356,0.876379668712616,0.7357343700875718,0.7182640449508686,0.9731236696243286,0.7680520328344564,0.7902871571014698,0.9781407117843628,0.8190014224189177,0.4509816951358558,0.972617506980896,0.8154657317512941,0.5119920038211659,0.9901062846183777,0.711856960361484,0.7329034365191667,0.9469884037971497,0.871806723629891,0.5266969995873115,0.9874786138534546
Curcumin,0.6625644413475701,0.6441520492107627,0.5532541275024414,0.731935183160786,0.5586110792106936,0.9416236877441406,0.7815372729085277,0.7523509548226999,0.9598804116249084,0.6145028478381833,0.6145970231986838,0.9771956205368042,0.6425593078812494,0.6337796658817695,0.7839773893356323,0.6319281623385679,0.6410341527773961,0.5311039686203003,0.6405061541077266,0.6250760497050968,0.9807620644569397,0.7432132236005422,0.651202089130083,0.9985957741737366,0.6919091062645201,0.6653205788013355,0.9968536496162415,0.7211643588825143,0.6577815665058457,0.942598819732666,0.6888315621873177,0.5849126652738494,0.8624346852302551,0.7466066692309308,0.47358433948873196,0.9930236339569092,0.6428469408228328,0.5956524198090681,0.9065755605697632
Silymarin,0.6443376736376202,0.569884089779664,0.3688777685165405,0.7597670782899231,0.6100450973917833,0.8059002757072449,0.6846773546778812,0.6401312062091462,0.9526343941688538,0.8250705456997377,0.6589599399394644,0.9798032641410828,0.8073979295143898,0.5762484831559207,0.996397078037262,0.6761015282575484,0.7546748586499767,0.9808474779129028,0.7443530607336397,0.652673469956013,0.9399368166923523,0.7357343700875718,0.6389037120066494,0.9637166261672974,0.773347613128076,0.6753689791942554,0.9813427329063416,0.798264894957968,0.6815564729116826,0.9761881232261658,0.752236455260799,0.633091855115666,0.9637212753295898,0.7742630966433847,0.713124447537532,0.9439789056777954,0.7712903886235245,0.592301121988412,0.9832965135574341
Bavachinin,0.6888282794075553,0.5696624818232855,0.818450391292572,0.6948474916411739,0.47962817032858823,0.9844056963920593,0.7338728236297769,0.6911002997184177,0.9218398332595825,0.7385633527937174,0.6480476166426281,0.9273685812950134,0.7806378924133119,0.619870979402761,0.978832483291626,0.7074730814215794,0.6749630056665223,0.9766146540641785,0.6555241567107878,0.612455008865627,0.7992509007453918,0.6963889014354039,0.6910722181997451,0.9951914548873901,0.7703498674850845,0.5967353920347603,0.9985042810440063,0.780684333000836,0.7037738784299555,0.9580962657928467,0.7866051118032918,0.5356831819447397,0.8851759433746338,0.7253511208571229,0.7401329154369578,0.9162441492080688,0.6664046643487225,0.5969491377804909,0.9779840111732483
Pioglitazone,0.5555807890824151,0.539071339616358,0.16049280762672424,0.4902968644942163,0.6092049512388169,0.9879690408706665,0.6798125422017821,0.6736510493996849,0.7144345641136169,0.7397193359887645,0.6956685849861836,0.439165860414505,0.6140718100597121,0.5326196259588445,0.8778284788131714,0.5480304693886119,0.5887184020245635,0.9788929224014282,0.6060130792447772,0.6097895495570262,0.5117267370223999,0.7111188564760731,0.6456640627939761,0.9907545447349548,0.6019801046515262,0.5986888030557658,0.9896491765975952,0.6731748419952389,0.683277800741248,0.7870159149169922,0.6644339556648626,0.5458286993582967,0.9728071093559265,0.7264143865316862,0.7321298641988914,0.9364685416221619,0.6298236293396512,0.598303221608343,0.7565190196037292
Scoparone,0.6447293943492782,0.583820512980969,0.8260726928710938,0.6425465182430911,0.5698753330657321,0.348720908164978,0.7741572874122136,0.6749682398175756,0.9963060617446899,0.6339482813154702,0.6225563006626401,0.287373423576355,0.6514074535425549,0.5808781105032462,0.9107755422592163,0.652712608879661,0.6125810763943268,0.9422540664672852,0.6501076096379288,0.6289242511954983,0.965755045413971,0.7151450827977177,0.6158805780124944,0.8514272570610046,0.7231009551248578,0.7669017583940787,0.9867635369300842,0.6892100756396166,0.4563813721559693,0.9988512992858887,0.6455275825840673,0.6017393650489995,0.9152466654777527,0.7590704854895685,0.7398787429841838,0.9873492121696472,0.6647903582559122,0.6344048186176096,0.9920454025268555
Melatonin,0.6419039975238815,0.569855734517862,0.8256027698516846,0.5708806170933959,0.5984385508626071,0.3336627185344696,0.6970892516122856,0.6248680428212515,0.6755615472793579,0.7051671261962155,0.6226769665115917,0.4882446825504303,0.6811079663751101,0.616634969743879,0.9697086215019226,0.5849818085139983,0.5955650732914459,0.9212770462036133,0.5767562383993297,0.6230207024631298,0.9268963932991028,0.6388678860866048,0.6020502306780724,0.8550536632537842,0.7025970858815503,0.5995072265645839,0.8741674423217773,0.6458200804348303,0.6455645902069383,0.9416177272796631,0.5929991292491971,0.6066589681954627,0.878516435623169,0.6903841910988419,0.6090379081717102,0.6769403219223022,0.6425572110527865,0.6178020476787813,0.9409031867980957
Berberine,0.6626475026974491,0.6446826341210028,0.5376065373420715,0.620478945291158,0.5177029699409118,0.1711399108171463,0.4725401315389127,0.5374094681165322,0.6889292001724243,0.681764457541762,0.6477392165731006,0.9673682451248169,0.7090323030484723,0.6247370565487972,0.8511195778846741,0.5942769415698766,0.6066679792351951,0.794922411441803,0.6611011273593276,0.6271464330047569,0.7750714421272278,0.7400494482287335,0.6677353105622255,0.9743558168411255,0.7208513953214577,0.6417747822642957,0.9091556072235107,0.6862172683177442,0.5954151051108197,0.6111959218978882,0.7703547904501558,0.5442762481182196,0.9775845408439636,0.7410551243427116,0.7435846941646428,0.9896926283836365,0.6603064163857983,0.5748541568390937,0.983616828918457
Sulforaphane,0.42435141895060163,0.6070132899720446,0.17607629299163818,0.4892279878410597,0.6826608207774526,0.04375552013516426,0.46440942817448255,0.5559988615362567,0.933756947517395,0.47588337217165794,0.5898447948399084,0.514726996421814,0.47871683018848094,0.5852538287017096,0.5172878503799438,0.6284774671499969,0.5670552474608389,0.19754301011562347,0.5799499051794627,0.6310248890957495,0.49387529492378235,0.5721188873265874,0.5286528138592467,0.9558148980140686,0.48158714777991457,0.6007696689343307,0.3919147551059723,0.47674630636919846,0.7255031445746116,0.5392125844955444,0.5017641354258053,0.5535180077925068,0.3684569001197815,0.570782443147806,0.5710021093342296,0.862849771976471,0.5216218933716055,0.6419500166756515,0.09787970036268234
Elafibranor,0.6438155693555297,0.5744962762073847,0.5463646650314331,0.6336301178422048,0.6132382084647796,0.0684744194149971,0.6860512669316878,0.6875774995785451,0.8338428139686584,0.5853515802286529,0.621972611113986,0.9344050288200378,0.6009324355738958,0.6492711120036762,0.8584022521972656,0.5978336183308334,0.5724342600946275,0.8620867729187012,0.6530953508727099,0.6303308283003985,0.6102070808410645,0.6446699206891389,0.6186983245826578,0.1467566341161728,0.6119121382734134,0.6000152290076863,0.11655157059431076,0.6258921732127151,0.6012849786098268,0.9434728622436523,0.6714471543879016,0.5887696471920674,0.5168586373329163,0.6828416914608928,0.6677354234421987,0.7835965752601624,0.5858444013853064,0.5808845921109819,0.9061500430107117
Gemigliptin,0.5851731257321722,0.647603053132011,0.7357168197631836,0.532075844355123,0.5603685041714768,0.8216498494148254,0.5049237745512054,0.5078636820899053,0.8486202955245972,0.5628094269424284,0.6521951278884658,0.9046043753623962,0.7019986657212882,0.6599180508599705,0.8864294290542603,0.5147767850052355,0.5627875090487933,0.7773711085319519,0.5621225330136503,0.5472085045117958,0.03472618758678436,0.5608494221335253,0.5727792195846887,0.005491755902767181,0.6960871796473654,0.6201501579007067,0.6770162582397461,0.5700032288323663,0.5655120613967008,0.040403153747320175,0.596040634600571,0.7664352444625571,0.9344983100891113,0.6264868262052764,0.5763932906461549,0.9296325445175171,0.6445381460183265,0.5979214443440879,0.7814123034477234
Taurine,0.31225139584584133,0.6003964213324197,0.06589888036251068,0.4551262051112293,0.396415242310352,0.039201803505420685,0.47195896333911513,0.5226709731089296,0.05764555558562279,0.4498487752993714,0.5369365475961355,0.06960736960172653,0.46008437642647787,0.6872386520955981,0.2060539573431015,0.49756680588989327,0.375324731827856,0.44391703605651855,0.6116228259461686,0.6321658896375647,0.3847116231918335,0.5293544848440712,0.4798893299400361,0.012249315157532692,0.4567768303649282,0.5212205227048478,0.013890963047742844,0.40001705957364714,0.40190916714967023,0.013997695408761501,0.4080756714836531,0.6845940987376757,0.3010883033275604,0.4813007254529037,0.4417910090153994,0.7093356847763062,0.4834515190444496,0.2634130107361585,0.13780857622623444
Chlorogenic acid,0.6683617884117348,0.6451091971519048,0.8015667796134949,0.6803757911605623,0.73161733072133,0.5432403087615967,0.6486554031430762,0.6776995619262245,0.9667227268218994,0.6383574312906158,0.6279039972550976,0.9015623927116394,0.6112711108123409,0.6125062260696542,0.8969640731811523,0.6049044994531259,0.6206708375127957,0.9546034336090088,0.5618205553260561,0.5583733405153801,0.6197988390922546,0.6450755353822395,0.6542884108894764,0.978095293045044,0.6281673992453678,0.6091623932200605,0.17374201118946075,0.7311756859143381,0.5059554163568738,0.8685499429702759,0.6127092956263447,0.6012436337483266,0.9903165698051453,0.6192985440085049,0.6417711821138993,0.8702139854431152,0.6205392492034072,0.5981614456491814,0.8202828168869019
Gallic acid,0.578612193694499,0.5897876150437774,0.1847795695066452,0.5439432095908006,0.5997298186533789,0.15898345410823822,0.6096592121249162,0.6292447719327399,0.6593079566955566,0.6003115159450263,0.5543001719336587,0.9250074625015259,0.5220443234736931,0.5205271137027163,0.9237850308418274,0.6131176803726314,0.48372023648063783,0.018278609961271286,0.6422423038432268,0.6101797695786539,0.6767789125442505,0.6906019005636976,0.6143141202020367,0.7855111360549927,0.6099131903006654,0.6328059991937286,0.4461406171321869,0.6114932790766002,0.6309672217081839,0.7948052287101746,0.6266502017573979,0.600710342769777,0.8688520193099976,0.6824727072025718,0.641031194316444,0.904902458190918,0.5182758443879303,0.5880078890702976,0.9536111354827881
Lipoic acid,0.536255336685759,0.540242719507787,0.311355322599411,0.6072320697528637,0.5943778420318268,0.6767482161521912,0.6371407803974575,0.6129061713032563,0.556039035320282,0.577484637309285,0.607782105660818,0.9278878569602966,0.5347900642853152,0.5671206466175595,0.22704096138477325,0.6115228285493017,0.6157621815969055,0.686387836933136,0.62899859076649,0.6235742805877764,0.5828794240951538,0.6278938642407346,0.6146961634151185,0.6772544980049133,0.5642461399541066,0.6132954518138797,0.7864180207252502,0.6276136498256318,0.627589192825869,0.8502860069274902,0.566174008071072,0.6162795814742774,0.6728284955024719,0.6086983568084802,0.6033766815065261,0.12107568979263306,0.5561710126822966,0.6126147194198943,0.8466687798500061
Epigallocatechin gallate,0.6266490463867591,0.5391530454212867,0.453691303730011,0.7193011595047034,0.4795174991076869,0.8009088039398193,0.6569951928378124,0.6702116878675557,0.9143214821815491,0.7333541392453933,0.6121029286708831,0.9956880211830139,0.7182210374205608,0.6201359160310743,0.9957022070884705,0.6257779361654542,0.6408895899618001,0.9893614649772644,0.638040250544217,0.6341853911787255,0.8482964038848877,0.7336892272320243,0.6375920057532216,0.9800621867179871,0.739156126294665,0.7895392437837183,0.9656738638877869,0.8327984298901909,0.6854370474681681,0.9399670362472534,0.7787215648845408,0.5,0.986553966999054,0.7584755991018076,0.7670255041847618,0.9973673224449158,0.784652598043684,0.549221194074619,0.9896517395973206
Allopurinol,0.4638807997868827,0.5958165308182276,0.49199122190475464,0.5316417548394479,0.6052511121172057,0.5249077081680298,0.6394298367700453,0.5997736289812966,0.7527141571044922,0.5762710745317982,0.5884854040840672,0.9701655507087708,0.6077869733510899,0.6009674733394141,0.08391181379556656,0.520790147522912,0.5200611468347104,0.5310185551643372,0.6260806056281496,0.6581318273489473,0.6103174090385437,0.5921774471106117,0.5091527472619446,0.762911856174469,0.5992545108244444,0.5885053543825721,0.23504693806171417,0.582514223934315,0.56995833477397,0.7817111611366272,0.570536085305966,0.59660324606891,0.8613895773887634,0.6638218385589792,0.6760962355113498,0.6334079504013062,0.5656704912381498,0.5996233536963981,0.3571875989437103
Quercetin,0.6772860010181049,0.5750947377366015,0.7267737984657288,0.7609517630653297,0.5572364161257404,0.8059002757072449,0.6096592121249162,0.6476558789534498,0.5700093507766724,0.7002800007750289,0.6480388070997721,0.8977712988853455,0.6186547893003271,0.6116785629012688,0.14261044561862946,0.7026688718899908,0.7420698938474495,0.9799730181694031,0.6899495010440022,0.6133653584474877,0.8514016270637512,0.6773170853589854,0.6359529740220203,0.8833047151565552,0.663774261862081,0.7805872742255924,0.9865721464157104,0.650436399067592,0.6683360417315068,0.9314646124839783,0.6966109741269775,0.4398655665540835,0.1050245463848114,0.690600914054458,0.7321071685868397,0.7520038485527039,0.5537712588745465,0.5747375629776514,0.9555268883705139
Naringenin,0.6683617884117348,0.5691023739697387,0.7544680833816528,0.6948474916411739,0.6121208571884905,0.9844056963920593,0.6437821172549607,0.6429092713937858,0.9143214821815491,0.7182283518204613,0.6158504414491931,0.9935012459754944,0.7646713711126023,0.505079924927087,0.998529314994812,0.6815009583068555,0.7823883624003872,0.9766146540641785,0.667412950825424,0.6412359950927671,0.8364797830581665,0.7247621937314263,0.6138768670148421,0.9888319969177246,0.7455339976768198,0.739760799372755,0.9629092216491699,0.6555270377797768,0.6636944021191651,0.8907241821289062,0.7865623481161927,0.5085414564855876,0.9776623845100403,0.7734164281690787,0.7194406046953807,0.9968416690826416,0.672884834985752,0.5956271074961723,0.9781543016433716
Dihydromyricetin,0.6949974822555243,0.5391859432999101,0.7267737984657288,0.731935183160786,0.47969506459820177,0.9169980883598328,0.6510035330045345,0.6774674901460764,0.9222230315208435,0.7553066313765597,0.6179548420987229,0.9620896577835083,0.8243519470263861,0.5682108083927637,0.9850172400474548,0.6538996439275679,0.6250690765251299,0.9906291365623474,0.6609843793968525,0.6300972223297199,0.8590949177742004,0.7291256600329333,0.6395666655662291,0.9762124419212341,0.6644307493126889,0.6739892260612158,0.9487622976303101,0.7473569366714142,0.4597408109157407,0.9568541049957275,0.7319173063246288,0.6298770041468185,0.984031081199646,0.7266965282183939,0.7789242844308144,0.995763897895813,0.7125728332148062,0.6728129010586325,0.9669040441513062
Chrysin,0.6734784031312597,0.5391859432999101,0.7544680833816528,0.6418755898021011,0.6914540502566554,0.9909249544143677,0.7503424271532428,0.6803287768413665,0.9538872241973877,0.6000083222814933,0.6076403386627459,0.9029278755187988,0.646555689873855,0.6097078306655069,0.906808614730835,0.7240834772535577,0.6823753195699218,0.9824831485748291,0.6240873082571621,0.6111390914304787,0.32591158151626587,0.6160318476527845,0.5946596046905235,0.6709860563278198,0.7262364024104183,0.6463181264906309,0.988413393497467,0.6687977438566471,0.6278335624767943,0.9645252227783203,0.5276902832918667,0.6265953970200248,0.5969694256782532,0.6326738695611688,0.5289813721837607,0.8486932516098022,0.6550291109617342,0.6021602462460616,0.9072293043136597
Clodronate,0.4733869944967974,0.5838161786570054,0.2597010135650635,0.47412719754594773,0.5186170051576473,0.7220073342323303,0.3733764326550576,0.4872560974435275,0.4239042401313782,0.49004771943841163,0.4485368468601743,0.2736339569091797,0.45030061558991,0.3980706598698701,0.05340484902262688,0.5625238502114993,0.4500165496859671,0.08695928007364273,0.5696313729926714,0.5116961814024598,0.05096054449677467,0.47807035925059,0.5771562197946524,0.17194126546382904,0.34316988203558035,0.3229702747878447,0.019053654745221138,0.3678136034617252,0.4923868601449646,0.7958523035049438,0.4914327514102108,0.6205674250698949,0.21120503544807434,0.488737019752201,0.26863760325531855,0.6082977056503296,0.4593602184504308,0.24468046194938686,0.06662411242723465
Empagliflozin,0.6266490463867591,0.545795176461956,0.32393306493759155,0.5280439938089408,0.6271249887398261,0.5811236500740051,0.2542074033919826,0.5249497790836164,0.17038820683956146,0.603936831289388,0.6161672606694816,0.3694409728050232,0.5808148474331609,0.608380216360774,0.4925704002380371,0.6336967276112215,0.60381523174302,0.8916011452674866,0.6461085152262396,0.5962964159240643,0.021055925637483597,0.5428201875873743,0.582081242801971,0.9542281031608582,0.5352193922524429,0.46805664184854523,0.36368435621261597,0.6149587771915166,0.5918270341474786,0.6199037432670593,0.5645445731666288,0.5523536616007447,0.8556607365608215,0.5278451491527177,0.5143551434193144,0.3648397922515869,0.6477784341369311,0.6019560705429475,0.6965818405151367
Resveratrol,0.6949974822555243,0.5391877773411428,0.9542209506034851,0.6656035529553392,0.4912429604126535,0.9100279808044434,0.6502914682465003,0.5961256840980574,0.8153979182243347,0.6353002126932127,0.592740313609354,0.9411979913711548,0.6641493166154507,0.5749737983242929,0.9877523183822632,0.652971746935945,0.6737978145641463,0.5162137746810913,0.6116647419197275,0.6095106022026808,0.9136465191841125,0.6215468575048052,0.5993630164321976,0.9945585131645203,0.5542721976868867,0.5657280754639082,0.43337512016296387,0.5988965797185665,0.562765520322985,0.2733551561832428,0.750953434781739,0.5876172819921615,0.5319620370864868,0.625978578709957,0.5929629695602333,0.8927461504936218,0.564843266336779,0.5957202630850648,0.9423666596412659
